,project_name,project_url,snky_url,project_test_frequency,project_total_dependency,project_last_tested,project_issue_count,project_monitored
371,alphafront,,https://app.snyk.io/org/alphafront/project/a39aa5f2-acfb-442c-84eb-5ed8f140ef04,weekly,0,2023-01-16T17:53:11.560Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
372,alphafront,,https://app.snyk.io/org/alphafront/project/344753da-207f-4503-8ccf-8f9d1e0d149a,weekly,0,2023-01-16T17:53:01.331Z,"IssueCounts(low=5, medium=0, high=0, critical=0)",True
373,alphafront,,https://app.snyk.io/org/alphafront/project/75253095-36d5-445a-baf6-ffa525484dec,weekly,0,2023-01-16T17:48:28.689Z,"IssueCounts(low=14, medium=1, high=0, critical=0)",True
374,alphafront,,https://app.snyk.io/org/alphafront/project/e47dd021-92f5-4f15-993a-1a2607093aa7,weekly,0,2023-01-16T17:31:34.828Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
375,alphafront,,https://app.snyk.io/org/alphafront/project/35539afd-8f4b-430f-bea5-c3a98d273d54,weekly,0,2023-01-16T17:28:17.474Z,"IssueCounts(low=7, medium=4, high=4, critical=0)",True
376,alphafront,,https://app.snyk.io/org/alphafront/project/25007f00-fca2-4232-b8bc-a1232016232e,weekly,0,2023-01-16T17:07:16.233Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
377,alphafront,,https://app.snyk.io/org/alphafront/project/cc6657ea-ca62-4e6b-989d-1778a7d7f0ac,weekly,0,2023-01-16T16:38:19.251Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
378,alphafront,,https://app.snyk.io/org/alphafront/project/06956bb1-bc46-485f-b4e4-509936e2936d,weekly,0,2023-01-14T21:51:51.200Z,"IssueCounts(low=2, medium=2, high=0, critical=0)",True
379,alphafront,,https://app.snyk.io/org/alphafront/project/8a9792c6-9885-4825-9923-e771329c395c,weekly,0,2023-01-10T00:47:01.154Z,"IssueCounts(low=1, medium=0, high=0, critical=0)",True
380,alphafront,,https://app.snyk.io/org/alphafront/project/1869cf6c-e924-46dd-bcfc-9befa3d49339,never,580,2023-01-09T10:40:30.136Z,"IssueCounts(low=0, medium=3, high=5, critical=0)",True
381,alphafront,,https://app.snyk.io/org/alphafront/project/998d0c2e-01be-432e-bf3e-821d3cb6b841,never,46,2022-10-14T06:29:49.940Z,"IssueCounts(low=0, medium=4, high=3, critical=0)",True
382,alphafront,,https://app.snyk.io/org/alphafront/project/b393e6b5-a41b-46cd-ab8d-b898127e8b5c,daily,4,2022-09-17T17:15:40.352Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
383,alphafront,,https://app.snyk.io/org/alphafront/project/8a9432e7-66ee-4305-b27e-8fe1a057fd18,weekly,0,2022-09-17T01:04:08.203Z,"IssueCounts(low=1, medium=2, high=0, critical=0)",True
384,alphafront,,https://app.snyk.io/org/alphafront/project/f8079f07-8f1b-4aa1-9314-6812e59b3cbc,never,66,2022-08-26T15:22:45.070Z,"IssueCounts(low=0, medium=22, high=27, critical=3)",True
385,alphafront,,https://app.snyk.io/org/alphafront/project/c64183fe-f666-4066-a9b4-98edb70617ff,never,51,2022-08-26T15:22:12.269Z,"IssueCounts(low=3, medium=15, high=11, critical=6)",True
386,alphafront,,https://app.snyk.io/org/alphafront/project/77210169-e881-49b7-9f77-e45ea75bf84f,never,22,2022-08-26T15:22:01.785Z,"IssueCounts(low=0, medium=4, high=2, critical=0)",True
387,alphafront,,https://app.snyk.io/org/alphafront/project/7550a856-611d-4ce1-9558-9cea27fcaf74,never,27,2022-08-26T15:22:01.764Z,"IssueCounts(low=0, medium=15, high=18, critical=1)",True
388,alphafront,,https://app.snyk.io/org/alphafront/project/b8afdc79-43bb-4617-b6df-1ccb2ea21ebd,never,23,2022-08-26T15:21:50.918Z,"IssueCounts(low=0, medium=5, high=3, critical=0)",True
389,alphafront,,https://app.snyk.io/org/alphafront/project/8f7b2027-7b47-4190-97f6-449ec2effb34,never,380,2022-08-26T15:21:39.232Z,"IssueCounts(low=23, medium=514, high=373, critical=88)",True
390,alphafront,,https://app.snyk.io/org/alphafront/project/58258274-7986-4a0d-b57f-064eb391e4b5,never,15,2022-08-26T15:21:37.982Z,"IssueCounts(low=0, medium=3, high=1, critical=0)",True
391,alphafront,,https://app.snyk.io/org/alphafront/project/72f97eb1-c052-4423-97c7-bb1a879511cd,never,737,2022-08-26T15:21:33.259Z,"IssueCounts(low=3, medium=4, high=15, critical=0)",True
392,alphafront,,https://app.snyk.io/org/alphafront/project/c72a67e4-fc56-4720-8d72-80c763d504c0,never,0,2022-08-26T15:21:31.513Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
393,alphafront,,https://app.snyk.io/org/alphafront/project/d7d9cc0a-add3-4b58-ab09-928992061b52,never,0,2022-08-26T15:21:31.392Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
394,alphafront,,https://app.snyk.io/org/alphafront/project/14946486-ba45-4e37-959e-8dc8ab2320a8,never,0,2022-08-26T15:21:31.328Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
395,alphafront,,https://app.snyk.io/org/alphafront/project/c917916f-1d35-45b5-abbc-ebdf66f5a3a1,never,0,2022-08-26T15:21:31.288Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
396,alphafront,,https://app.snyk.io/org/alphafront/project/e376d574-c0bc-4983-8925-cd87320b6a7a,never,112,2022-08-26T15:21:31.113Z,"IssueCounts(low=1, medium=2, high=65, critical=0)",True
397,alphafront,,https://app.snyk.io/org/alphafront/project/7a1a5cb7-3c9d-483b-a611-23755d7b603c,never,0,2022-08-26T15:21:30.981Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
398,alphafront,,https://app.snyk.io/org/alphafront/project/212b86a5-06b5-465f-b7cf-f8edd3af2527,never,1,2022-08-26T15:21:30.893Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
399,alphafront,,https://app.snyk.io/org/alphafront/project/665c1b39-1621-485c-932b-6a9fce5f2565,never,2,2022-08-26T15:21:30.813Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
400,alphafront,,https://app.snyk.io/org/alphafront/project/09fbeb9a-0c72-4991-be4a-c72745dcb93d,never,1,2022-08-26T15:21:30.603Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
401,alphafront,,https://app.snyk.io/org/alphafront/project/9c87574d-d24e-4bcc-aa9c-915e284a2c42,never,0,2022-08-26T15:21:30.280Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
402,alphafront,,https://app.snyk.io/org/alphafront/project/35b65018-7b67-4dc7-9c78-e1058ecb8c14,never,0,2022-08-26T15:21:29.841Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
403,alphafront,,https://app.snyk.io/org/alphafront/project/b631fd17-7d7e-41fd-b4cf-a48d5ed0c5a2,never,0,2022-08-26T15:21:29.829Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
404,alphafront,,https://app.snyk.io/org/alphafront/project/1544e53c-cc96-4280-9e33-3a9eb40e8d36,never,0,2022-08-26T15:21:29.212Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
405,alphafront,,https://app.snyk.io/org/alphafront/project/b2d2d7b4-3040-453c-9b7d-4da591124349,never,13,2022-08-26T15:21:28.969Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
406,alphafront,,https://app.snyk.io/org/alphafront/project/556f23b0-1fc6-495c-8040-8f645cc3a68d,never,0,2022-08-26T15:21:28.790Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
407,alphafront,,https://app.snyk.io/org/alphafront/project/0b87e03e-4bd6-4c0c-821a-9c08223b0dcd,never,3,2022-08-26T15:21:28.483Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
408,alphafront,,https://app.snyk.io/org/alphafront/project/bf6e11e2-32ca-4afa-b192-0776ff0b442f,never,0,2022-08-26T15:21:28.434Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
409,alphafront,,https://app.snyk.io/org/alphafront/project/c63bf14c-03fc-45d7-ac3f-f3944b16e2ef,never,0,2022-08-26T15:21:28.417Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
410,alphafront,,https://app.snyk.io/org/alphafront/project/60bc47e0-097a-4981-98a4-4c3549e91c3b,never,15,2022-08-26T15:21:27.976Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
411,alphafront,,https://app.snyk.io/org/alphafront/project/fe0c6b0e-a701-4050-8611-85cf7bb29986,never,33,2022-08-26T15:21:26.730Z,"IssueCounts(low=1, medium=9, high=4, critical=2)",True
412,alphafront,,https://app.snyk.io/org/alphafront/project/ef6e6398-9421-4b30-b13b-738684ac62a2,never,318,2022-08-26T15:21:25.047Z,"IssueCounts(low=0, medium=7, high=2, critical=0)",True
413,alphafront,,https://app.snyk.io/org/alphafront/project/e2ffe5bc-d799-4afe-9f5a-d290482bb076,never,19,2022-08-26T15:21:24.018Z,"IssueCounts(low=0, medium=3, high=4, critical=2)",True
414,alphafront,,https://app.snyk.io/org/alphafront/project/52d64f64-1816-4b06-a002-b3796265f07b,never,0,2022-08-26T15:21:23.818Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
415,alphafront,,https://app.snyk.io/org/alphafront/project/c9632bb2-ec29-4701-8b93-3f557d347434,never,1,2022-08-26T15:21:23.795Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
416,alphafront,,https://app.snyk.io/org/alphafront/project/1813ddc4-1250-476b-b4f8-9b98a711925d,never,0,2022-08-26T15:21:23.688Z,"IssueCounts(low=0, medium=5, high=0, critical=0)",True
417,alphafront,,https://app.snyk.io/org/alphafront/project/ce3ed79f-0c4a-4cbf-8554-a8b6d440894b,never,0,2022-08-26T15:21:23.605Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
418,alphafront,,https://app.snyk.io/org/alphafront/project/6c59602f-017e-4a49-998d-d6ff62be4e43,never,18,2022-08-26T15:21:23.481Z,"IssueCounts(low=0, medium=3, high=4, critical=2)",True
419,alphafront,,https://app.snyk.io/org/alphafront/project/743235e5-fa64-4d3c-b19b-080bbdfa3aaf,never,13,2022-08-26T15:21:22.824Z,"IssueCounts(low=1, medium=2, high=1, critical=0)",True
420,alphafront,,https://app.snyk.io/org/alphafront/project/f84c3c4f-fe14-42cb-ab41-1fc185595ae4,never,18,2022-08-26T15:21:22.093Z,"IssueCounts(low=0, medium=3, high=4, critical=2)",True
421,alphafront,,https://app.snyk.io/org/alphafront/project/1f0d080c-d9c0-43e7-bb2e-1795b53f109d,never,35,2022-08-26T15:21:22.070Z,"IssueCounts(low=0, medium=7, high=7, critical=2)",True
422,alphafront,,https://app.snyk.io/org/alphafront/project/076eca3e-9116-4c9b-9073-87ccf5a01759,never,48,2022-08-26T15:15:18.598Z,"IssueCounts(low=0, medium=6, high=4, critical=0)",True
423,alphafront,,https://app.snyk.io/org/alphafront/project/b110e79a-6c4e-45f2-be70-308c193d75c3,never,26,2022-08-26T15:15:09.361Z,"IssueCounts(low=4, medium=3, high=2, critical=0)",True
424,alphafront,,https://app.snyk.io/org/alphafront/project/e4ab8762-42c1-41e8-9bc4-00638b0f9e77,never,1642,2022-08-26T15:15:01.320Z,"IssueCounts(low=1, medium=15, high=9, critical=0)",True
425,alphafront,,https://app.snyk.io/org/alphafront/project/f9a54619-429e-4665-acea-c2fc80476425,never,19,2022-08-26T15:15:01.128Z,"IssueCounts(low=4, medium=3, high=0, critical=0)",True
426,alphafront,,https://app.snyk.io/org/alphafront/project/5bb9ee93-36ac-4847-ab3a-ff223f917006,never,414,2022-08-26T15:14:56.814Z,"IssueCounts(low=409, medium=13, high=44, critical=2)",True
427,alphafront,,https://app.snyk.io/org/alphafront/project/5dd8698e-eec4-4ff9-b288-2622cab97419,never,414,2022-08-26T15:14:56.766Z,"IssueCounts(low=409, medium=13, high=44, critical=2)",True
428,alphafront,,https://app.snyk.io/org/alphafront/project/0b82066e-bb79-4373-b412-77347531b95a,never,414,2022-08-26T15:14:56.751Z,"IssueCounts(low=409, medium=13, high=44, critical=2)",True
429,alphafront,,https://app.snyk.io/org/alphafront/project/8e594114-cff1-421f-bb38-0700db5806e4,never,0,2022-08-26T15:14:48.757Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
430,alphafront,,https://app.snyk.io/org/alphafront/project/dbccf8cc-7af9-4e5a-a7f3-664a0fe52640,never,18,2022-08-26T15:14:48.348Z,"IssueCounts(low=1, medium=4, high=1, critical=0)",True
431,alphafront,,https://app.snyk.io/org/alphafront/project/09c11654-9208-44a1-813e-4208bc7eebd4,never,94,2022-08-26T15:14:48.240Z,"IssueCounts(low=81, medium=0, high=1, critical=1)",True
432,alphafront,,https://app.snyk.io/org/alphafront/project/bfd066bc-9804-46df-9524-5aaed0d8890a,never,214,2022-08-26T15:14:47.443Z,"IssueCounts(low=0, medium=0, high=1, critical=1)",True
433,alphafront,,https://app.snyk.io/org/alphafront/project/fae9866b-6536-401c-92d9-f3198e8c9066,never,295,2022-08-26T15:14:47.433Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
434,alphafront,,https://app.snyk.io/org/alphafront/project/34b6e006-b352-4a5b-abf0-04053c72ca9a,never,94,2022-08-26T15:14:47.387Z,"IssueCounts(low=81, medium=0, high=1, critical=1)",True
435,alphafront,,https://app.snyk.io/org/alphafront/project/24d26655-ada0-45db-aca4-948791ce3d27,never,18,2022-08-26T15:14:46.392Z,"IssueCounts(low=1, medium=4, high=1, critical=0)",True
436,alphafront,,https://app.snyk.io/org/alphafront/project/31f37d8e-3036-4b75-8219-ab8f8f82cc39,never,146,2022-08-26T15:14:44.697Z,"IssueCounts(low=2, medium=2, high=5, critical=0)",True
437,alphafront,,https://app.snyk.io/org/alphafront/project/d2cf6fe0-6060-43cb-85f2-87284590902f,never,146,2022-08-26T15:14:44.630Z,"IssueCounts(low=2, medium=2, high=5, critical=0)",True
438,alphafront,,https://app.snyk.io/org/alphafront/project/198ff66a-a316-4abb-a1df-05206efb8ad4,never,12,2022-08-26T15:14:44.022Z,"IssueCounts(low=0, medium=5, high=1, critical=0)",True
439,alphafront,,https://app.snyk.io/org/alphafront/project/ddf404cb-87f2-4d81-85ae-7c4e9a9a4b9a,never,54,2022-08-26T15:14:42.742Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
440,alphafront,,https://app.snyk.io/org/alphafront/project/501ad7f0-9229-407c-9eed-8e1fff091ec2,never,22,2022-08-26T15:14:42.255Z,"IssueCounts(low=0, medium=2, high=1, critical=0)",True
441,alphafront,,https://app.snyk.io/org/alphafront/project/590f2af5-7c9f-4481-b308-315161155214,never,10,2022-08-26T15:14:41.391Z,"IssueCounts(low=0, medium=3, high=0, critical=0)",True
442,alphafront,,https://app.snyk.io/org/alphafront/project/6d98a4dd-1e37-4822-a4e8-b6f4318a0dad,never,491,2022-08-26T15:14:41.228Z,"IssueCounts(low=3, medium=23, high=16, critical=1)",True
443,alphafront,,https://app.snyk.io/org/alphafront/project/e56518d5-4ea4-470a-acc0-2ebb44f14fd3,never,18,2022-08-26T15:14:40.778Z,"IssueCounts(low=1, medium=4, high=1, critical=0)",True
444,alphafront,,https://app.snyk.io/org/alphafront/project/a98bdf18-f678-4a34-9d79-a6ba6d4f256c,never,410,2022-08-26T15:14:40.713Z,"IssueCounts(low=211, medium=2, high=36, critical=5)",True
445,alphafront,,https://app.snyk.io/org/alphafront/project/4232534b-0020-401f-8005-6b1d9c8408c6,never,410,2022-08-26T15:14:40.453Z,"IssueCounts(low=211, medium=2, high=36, critical=5)",True
446,alphafront,,https://app.snyk.io/org/alphafront/project/e9989b92-c20c-4eb1-a17a-721c4546f109,never,10,2022-08-26T15:14:39.715Z,"IssueCounts(low=0, medium=3, high=0, critical=0)",True
447,alphafront,,https://app.snyk.io/org/alphafront/project/ee944d3e-ca45-4334-a9b1-a97b008f9f6f,never,0,2022-08-26T15:14:39.683Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
448,alphafront,,https://app.snyk.io/org/alphafront/project/0d7db25d-27c7-4fc0-a8fc-22fab7147220,never,7,2022-08-26T15:14:39.661Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
449,alphafront,,https://app.snyk.io/org/alphafront/project/0ae549ae-12b4-4a9f-b2c8-8b2fbce1285c,never,0,2022-08-26T15:14:39.303Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
450,alphafront,,https://app.snyk.io/org/alphafront/project/2f6274dd-fc96-417d-a7a4-4e119cbf36c3,never,0,2022-08-26T15:14:38.926Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
451,alphafront,,https://app.snyk.io/org/alphafront/project/d655f00f-e24a-46b1-b32a-415330f24707,never,10,2022-08-26T15:14:38.607Z,"IssueCounts(low=0, medium=3, high=0, critical=0)",True
452,alphafront,,https://app.snyk.io/org/alphafront/project/a7fe6dc3-3d35-47c0-b167-78029ef10ef8,never,59,2022-08-26T15:14:37.567Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
453,alphafront,,https://app.snyk.io/org/alphafront/project/0d14aae4-7d38-45a0-8de4-0c350cafae81,never,0,2022-08-26T15:14:36.940Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
454,alphafront,,https://app.snyk.io/org/alphafront/project/4bfea91e-8a2c-43d3-b617-7323156ee9c0,never,0,2022-08-26T15:14:36.373Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
455,alphafront,,https://app.snyk.io/org/alphafront/project/c7b63b53-74b5-47e5-985f-c71480f71336,never,611,2022-08-26T15:14:36.115Z,"IssueCounts(low=0, medium=3, high=4, critical=0)",True
456,alphafront,,https://app.snyk.io/org/alphafront/project/e9023c43-f7c8-45e6-ae0e-6db063819798,never,39,2022-08-26T15:14:34.445Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
457,alphafront,,https://app.snyk.io/org/alphafront/project/d0ddd8b1-d602-480b-9ae4-4c8e314bdfa4,never,0,2022-08-26T15:14:34.084Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
458,alphafront,,https://app.snyk.io/org/alphafront/project/f22eb72b-d3c3-48bd-a62f-391d69b92cd1,never,0,2022-08-26T15:14:33.155Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
459,alphafront,,https://app.snyk.io/org/alphafront/project/d4da4fe4-200b-4d19-afda-2291a39fff35,never,0,2022-08-26T15:14:32.923Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
460,alphafront,,https://app.snyk.io/org/alphafront/project/a017360b-23c1-4ffc-a9c1-3ec210f93bec,never,0,2022-08-26T15:14:32.439Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
461,alphafront,,https://app.snyk.io/org/alphafront/project/c3c46952-7b6e-4722-8fb3-1ceb328a70bf,never,0,2022-08-26T15:14:32.199Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
462,alphafront,,https://app.snyk.io/org/alphafront/project/e96d65f7-f75c-4745-a5ac-fcab64daa509,daily,0,2022-06-18T05:06:01.686Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
463,alphafront,,https://app.snyk.io/org/alphafront/project/453b4943-7a6f-42a2-a686-393caa946959,daily,39,2022-06-18T04:24:12.297Z,"IssueCounts(low=2, medium=18, high=53, critical=1)",True
464,alphafront,,https://app.snyk.io/org/alphafront/project/c533e91e-1a99-4224-92d6-38ac1aafbe9f,daily,292,2022-06-18T03:20:27.976Z,"IssueCounts(low=5, medium=42, high=64, critical=1)",True
465,alphafront,,https://app.snyk.io/org/alphafront/project/2e784111-8b26-4b6c-9d5c-b4cbe2ff34dc,daily,296,2022-06-18T00:55:05.911Z,"IssueCounts(low=5, medium=41, high=64, critical=1)",True
466,alphafront,,https://app.snyk.io/org/alphafront/project/2ee1fd3a-4c27-48e3-a6da-291b7fa1b626,daily,0,2022-06-17T21:41:00.412Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
467,alphafront,,https://app.snyk.io/org/alphafront/project/77ef9adc-7df4-4415-871e-ffc095e7876c,daily,139,2022-06-17T20:49:15.748Z,"IssueCounts(low=4, medium=26, high=57, critical=1)",True
468,alphafront,,https://app.snyk.io/org/alphafront/project/6aa56a1e-77cb-4966-bc81-d6844e2a9227,weekly,0,2022-06-14T11:07:49.694Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
469,alphafront,,https://app.snyk.io/org/alphafront/project/64160e9b-9fcc-4aae-83a5-911cd6ad1dda,weekly,0,2022-06-14T07:10:16.302Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
470,alphafront,,https://app.snyk.io/org/alphafront/project/e780e43e-4eea-40d2-b67b-e5cfcfb9b93c,weekly,0,2022-06-13T21:19:21.738Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
471,alphafront,,https://app.snyk.io/org/alphafront/project/4e16463d-5abb-427c-9590-745b259c4501,weekly,0,2022-06-13T16:31:18.401Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
472,alphafront,,https://app.snyk.io/org/alphafront/project/f738eab2-7cc4-4981-9924-38d437262697,daily,39,2022-05-26T12:50:54.905Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
473,alphafront,,https://app.snyk.io/org/alphafront/project/3672d26f-ba20-46e6-8537-884ab125e4fe,never,116,2022-03-31T13:20:46.256Z,"IssueCounts(low=0, medium=1, high=8, critical=0)",True
474,alphafront,,https://app.snyk.io/org/alphafront/project/a7a4030b-aedb-4299-bf10-a5dee8d5e58a,never,32,2022-03-31T13:17:41.243Z,"IssueCounts(low=0, medium=3, high=3, critical=0)",True
475,alphafront,,https://app.snyk.io/org/alphafront/project/9f896dd9-dcc7-4e2b-b10a-bddfcd4e930c,never,43,2022-03-31T13:17:38.523Z,"IssueCounts(low=0, medium=3, high=3, critical=0)",True
476,alphafront,,https://app.snyk.io/org/alphafront/project/3552432e-7cc8-41c2-bbd8-85af787e7782,never,32,2022-03-31T13:03:05.912Z,"IssueCounts(low=0, medium=4, high=3, critical=0)",True
